x,y,text
54,73,"‘OPEN EDITORS ""1 UNSAVED src > main > java > com > mycompany > myapp > domain > © package-infojava
"
14,97,"0 : a) 7 se
"
73,120,"© © Cashierjava sre\main\java\com\my... 2 * JPA domain objects.
"
11,137,"fe % © package-infojava src\main\java\co... 3 */
"
71,160,"ce 4] package com.mycompany .myapp.domain; =
"
93,189,"Live Share Chat 5
"
12,202,"JEL AV sates-ane pooae
"
134,233,"© LoggingAspectjava
"
8,250,"BS > config
"
120,282,"¥ domain
"
14,303,"@ (© AbstractAuditingEntityjava
"
14,319,"id (© Authorityjava
"
124,349,"© Cardjava
"
124,372,"| Cashierjava Tuesday, December 10
"
124,394,"(© Debitjava
"
112,415,"Sess
"
120,409,"8 packageinfojva am eye.code@outlook.com
"
124,441,"© PersistentAuditEventjava ot ss
"
1404,454,"05:07 PM
"
124,464,"(© Productjava .
"
124,484,"© Receiptjava has started the Live Share
"
124,510,"(© Stockltemjava session
"
124,534,"(© Userjava
"
121,555,"> repository | gsimha 05:09 PM
"
121,576,"> security has joined the Live Share
"
121,604,"—— session
"
121,627,"> web
"
117,649,"© ApplicationWebXmijava gsimha 05:17 PM
"
117,653,"© SalesAppjava Fi . .
"
88,683,"an has left the Live Share session |
"
88,720,"> resources
"
88,743,"> webapp 2
"
1365,759,"Message Live Share Chat
"
57,769,"> ouTuNE
"
12,792,"co igeeeae
"
57,816,"> LVE SHARE
"
10,2,"™J File Edit Selection View Go Debug Terminal Help ‘® Cashierjava - sales-app - Visual Studio Code —- Oo x
"
0,32,"| ie EXPLORER © Cashierjava © t @ s+ © LiveShare Chat x oa
"
54,73,"OPEN EDITORS ""1 UNSAVED src > main > java > com > mycompany > myapp > domain > © Cashierjava
"
361,92,"rn Vecuri emases a
"
14,93,"p ‘GROUP 1 2S
"
73,108,"© © Cashier java src\main\java\com\my... uz } —~
"
69,134,"GROUP 2 73 =
"
16,149,"t Secs 74 public Cashier email(String email) { a
"
54,178,"\ SALES-APP. 75 this.email = email; —
"
12,202,"e ee 76 return this; S-
"
103,230,"ae 7 } =
"
0,250,"ay v ae 78 —-
"
120,277,"v 0p 79 public void setEmail(String email) { —
"
18,304,"&@ See 380 this.email = email; Fam
"
134,329,"© LoggingAspectjava 81 }
"
121,353,"> config 82 // jhipster-needle-entity-add-getters-setters - JHipster will add getters
"
119,373,"¥ domain and setters here, do not remove Tuesday, December 10
"
124,409,"(© AbstractAuditingEntityjava 33 rl]
"
124,428,"(© Authorityjava 84 @0verride a eye.code@outlook.com
"
116,449,"[© cordjava 85 public boolean equals(Object 0) { PoOUEM
"
117,475,"(© Cashierjava 86 if (this == 0) { has started the Live Share
"
124,503,"© Debitjava i
"
360,514,"87 return true; session
"
124,525,"(© package-infojava ne }
"
124,548,"(© PersistentAuditEventjava ae -f
"
110,551,"leeic = 89 if (0 == null || getClass() != o.getClass()) { FA gambia 05-09 EM
"
124,587,"(© Receiptjava 90 return false; has joined the Live Share
"
124,614,"(© Stockttemjava 91 } r session
"
120,634,"(© Userjava 92 Cashier cashier = (Cashier) 0;
"
121,653,"> repository 93 if (cashier.getId() == null || getId() == null) { Fi gsimha 05:17 PM
"
121,682,"> security 94 return false; has left the Live Share session |
"
121,710,"> service 95 }
"
121,733,"> web : 96 return Objects.equals(getId(), cashier.getId());
"
57,756,"NC 97 } Message Live Share Chat
"
12,792,"ee ee 98
"
57,816,"> LIVE SHARE 99 Werride
"
10,0,"“J File Edit Selection View Go Debug Terminal Help ‘# Cashierjava - sales-app - Visual Studio Code - o x
"
0,32,"| ie EXPLORER © Cashierjava © t @ ++ © LiveShare Chat x oa
"
54,73,"‘V OPEN EDITORS | 11 UNSAVED. src > main > java > com > mycompany > myapp > domain > © Cashierjava
"
14,89,"p GROUP 1 48 public Cashier firstName(String firstName) { ——
"
73,118,"© © Cashierjava src\main\ava\com\my.. 49 this.firstName = firstName; Coren
"
86,137,"er 50 return this; EE
"
16,149,"BD venience ali =
"
54,179,"\ SALES-APP 52 ——
"
12,198,"Bg \ java eee ; . . —
"
97,213,"Hise 53 public void setFirstName(String firstName) { =
"
0,233,"ae aca 54 this.firstName = firstName; —
"
111,269,"© myapp 55 + fee
"
120,295,"Y aop 56 7
"
14,305,"@ ¥ logging 57 public String getLastName() { =
"
134,340,"© LoggingAspectjava 58 return lastName;
"
121,365,"> config
"
119,369,"Soman mA } Tuesday, December 10
"
124,409,"(© AbstractAuditingEntityjava = « = |
"
124,411,"eee 61 pul Castile das Name (Stming lastName) {f Pa PyerenieGoutieciccrn
"
107,437,"lpicadiwe 2 | t ies aleve = lastName; = 05:07 PM
"
174,474,"= return this;
"
124,479,"ee Pa i 7 has started the Live Share
"
124,503,"peas Session
"
124,522,"(© package-infojava 65
"
115,543,"(© PersistentAuditEventjava 66 ee setLastName(String lastName) { gsimha 05:09 PM
"
117,563,"|© Productjava 67 this.lastName = lastName; _. .
"
124,587,"See 68 7 has joined the Live Share
"
124,615,"(© Stockltemjava 69 r session
"
124,640,"© Userjava 70 bli i i
"
459,645,"public String getEmail() { - =
"
121,653,"> repository zu return email; Fi eat aE
"
121,682,"> security 72 y has left the Live Share session |
"
121,710,"> service
"
137,723,"ae is blic Cashi il(stri il) {
"
117,751,"©. AonticntinntNinh Vent ime public Cashier email(String emai 7
"
57,759,"> ourune 75 this.email = email; Message Live Share Chat
"
0,790,"$3 a 76 return this;
"
57,816,"> LIVE SHARE
"
10,2,"™J File Edit Selection View Go Debug Terminal Help package-infojava - sales-app - Visual Studio Code = o x
"
13,38,"& SEARCH 0 & B_ © Gshierjava @ © package-infojava X nage = Live Share Chat oe
"
245,73,"Kempe) %¢ main > java > com > mycompany > myapp > domain > © package-infojava
"
13,74,"pe Userd al /** se
"
0,89,"| sas a6 2| | * 3PA domain objects.
"
7,138,"te 179 results in 24 files 3 */
"
65,169,"Y © CacheConfigurationjava sic\.. 4] package com.mycompany .myapp. domain; —
"
91,185,"repository.UserRepository,USERS BY... 5
"
12,202,"e repository.UserRepository.USERS BY...
"
65,237,"Y © UserRepository,java src\main\.. (6
"
0,250,"ag String USERS_BY_LOGIN_CACHE = “u..
"
90,281,"‘String USERS_BY_LOGIN_CACHE = “u.
"
14,304,"@ ‘String USERS_BY_EMAIL_CACHE = “u..
"
90,327,"‘String USERS_BY_EMAIL_CACHE = “uss)
"
91,352,"@Cacheable(cacheNames = USERS ...
"
86,374,"Sa = = Tuesday, December 10
"
65,402,"Y © UserMapperjava src\mai.. & X
"
82,401,"public ia Weror0> usersToUserD... +,"" eye.code@outlook.com
"
90,432,"usersToUserDTOs(List<User> users) { rm oe a ”
"
91,465,"return users.stream) ;
"
91,484,"public List<User> userDTOsToUSER(. has started the Live Share
"
65,512,"Y © UserServicejava src\main\java...(@) Session
"
90,535,"Service class for managing Users.
"
82,551,"public class UserService { Fl gsimha 05:09 PM
"
91,578,"= yetLogger(UserServ... as Fi
"
93,581,"LoggerFactory.g has joined the Live Share
"
91,606,"public UserService(UserRepository us... s
"
91,619,"Page<UserDTO> getAllManagedilse.. session
"
91,648,"* Not activated users should be auto... gsimha 05:17 PM
"
91,653,"Public void removeNotActivatedUser... Fl ;
"
90,683,"aa anenepiCane gee nencd has left the Live Share session |
"
90,725,"‘cacheManager.getCache(UserReposi...
"
66,746,"> © AccountResourcejava src\m... fa 7
"
65,759,"Y © UsersWIControllerjava sre\ma. 4 Message Live Share Chat
"
8,786,"$83 Controller to authenticate users.
"
66,815,"> © UserResourcejava src\main\j.. 33
"
10,6,"x File Edit Selection View Go Debug Terminal Help package-infojava - sales-app - Visual Studio Code = o x
"
0,32,"| ie EXPLORER © Cashierjava ® — © package-infojava X tl + | LiveShare Chat x oa
"
54,73,"‘V OPEN EDITORS | 11 UNSAVED. src > main > java > com > mycompany > myapp > domain > © package-infojava
"
14,97,"ano: 1| /** —
"
73,118,"@ © Cashierjava src\main\java\com\my... 2 * JPA domain objects a
"
3,140,"te X © package-infojava src\main\java\co... 3 */
"
74,163,"nour2 4] package com.mycompany.myapp.domain; +
"
94,190,"= Live Share Chat 5
"
12,202,"JEL sates-are phos
"
88,230,"Tava
"
26,252,"o Y com
"
12,259,"&  mycompany
"
111,298," myapp
"
14,308,"&  aop
"
128,342,"legging
"
134,363,"© LoggingAspectjava
"
121,376,"> config Tuesday, December 10
"
120,412,"¥ domain
"
124,428,"(© AbstractAuditingEntityjava ae eye.code@outlook.com
"
124,453,"(© Authorityjava ="" 05:07 PM
"
124,480,"es has started the Live Share
"
124,503,"(© Cashierjava 5
"
1404,516,"session
"
124,526,"(© Debitjava
"
124,540,"8 packageinfojaa gsimha 05:09 PM
"
113,564,"je Rossier gave java | .
"
124,587,"© Productjava has joined the Live Share
"
124,615,"(© Receiptjava session
"
124,640,"© Stockltemjava
"
124,653,"© Userjava Fi gsimha 05:17 PM
"
121,683,"> repository has left the Live Share session |
"
121,710,"> security
"
121,733,"> service
"
57,757,"STca eee Message Live Share Chat
"
12,792,"cies
"
57,816,"> LVE SHARE
"
10,1,"“J File Edit Selection View Go Debug Terminal Help ‘e UserService java - sales-app - Visual Studio Code - o xXx
"
13,38,"& SEARCH 0 S 8B _ © Gshierjava @ © UserServicejava @ hag « Live Share Chat X “
"
67,73,"Users. a ts Java Zscome 7 personne 7 myape seme? © Uneisenen sna Careresay cere Cede tees Coys a
"
0,89,"| Pp ri Replace A & 268 * <p> Ss
"
76,132,"_ = 269 * This is scheduled to get fired everyday, at @1:00 (am). =—
"
3,137,"fe ces in 24 files ; oO */ =—i
"
86,169,"Semen 272 @Scheduled(cron = “9 0 1 * * ?"") =:
"
5,198,"Bia repostonLiseRepesnoi MRE ev. 272 public void removeNotActivatedUsers() { a
"
65,227,"\ © UserRepository,java src\main\... (6) 273 userRepository ea
"
0,250,"ag String USERS BY_LOGIN.CACHE=“u... 274 .findAl1ByActivatedIsFalseAndCreatedDateBefore(Instant.now().minus “t=
"
90,274,"String USERS_BY_LOGIN, CACHE = ""un. (3, ChronoUnit.DAYS)) = Tuesday, December 10
"
14,304,"@ String USERS BY_EMAILCACHE=""u.. 275 -forEach(user -> { = .
"
90,325,"‘String USERS_BY_EMAIL.CACHE ="". 276 log.debug(""Deleting not activated for user {}"", user.getLogin() ee wh eye.code@outlook.com
"
91,348,"@Cacheable(cacheNames = USERS... )s saz 05:07 PM
"
91,374,"es ee 77 userRepository.delete(user); Eee has started the Live Share
"
65,396,"Y Olivares ee 272 this. clearUserCaches (user); /_ session
"
91,421,"public List<UserDTO> usersToUserD... a De =
"
90,444,"cao) ||) Se inte sco
"
91,484,"public List<User> userTOsToUsem(.. 282 oa has joined the Live Share
"
65,501,"VY © UserServicejava src\main\java... (9) 282 iad er session
"
90,516,"Service class for managing... 8 X 283 * @return a list of all the authorities | =
"
82,549,"public class UserService { 284 */ a Fl gsimha 05:17 PM
"
91,578,"= LoggerFactorygetloggertUserSer.. 285] | // get Authorities —— has left the Live Share session |
"
91,605,"Public UserService(UserRepository us... 236 public List<String> getAuthorities() { —
"
91,625,"Page<UserDTO> getAliManagedUse.. 937 return authorityRepository.findAll().stream().map(Authority::getName) “Sos: | a} gsimha 05:23 PM
"
114,648,"REE CIEE. .collect(Collectors.toList()); ——, has joined the Live Share |
"
91,669,"public void removeNotActivatedUser... eS 4
"
90,687,"cee cae a ; i session
"
90,706,"aoc al
"
66,736,"We pmuicmuciestn @ 292 private void clearUserCaches(User user) { a 3
"
65,757,"Y © User WIControtlerjava src\m... @ 291 Objects. requireNonNull (cacheManager .getCache Message Live Share Chat
"
12,783,"& Controller to authenticate users. (UserRepository.USERS_BY_ LOGIN CACHE)).evict(user.getLogin()); © ggimha (1) joined the collaboration session.
"
66,811,"> © UserResourcejava src\main\j... 33) 292 Objects. requireNonNull(cacheManager .getCache
"
10,1,"™J File Edit Selection View Go Debug Terminal Help ‘e UserService java - sales-app - Visual Studio Code - o xX
"
13,36,"& SEARCH 0 & 8 © Gshierjava @ © UserServicejava @ hgoe = Live Share Chat oe
"
67,70,"Users 5 2 ee rie cen 7 peer 2 ee corre 0 ere ic creuiiy uesecea uri 5 Gayo —
"
0,89,"| Pp ia Replace a 268 * <p> =
"
350,128,"=a) 269 * This is scheduled to get fired everyday, at 01:00 (am). =
"
15,144,"% cas in 24 files 270 */ ———
"
91,171,"em 27 @scheduled(cron = ""0 0.1 * * 2"") =:
"
5,198,"Big repositonLseRepestory ISEB ev. 272 public void removeNotActivatedUsers() { |
"
65,224,"WO Usctcsivina nea l@ | 273 userRepository =
"
0,250,"ag String USERS BY_LOGIN.CACHE=""u... 274 - findAl1ByActivatedIsFalseAndCreatedDateBefore(Instant.now().minus =~
"
90,279,"‘String USERS_BY_LOGIN_CACHE = “u... (3, ChronoUnit .DAYS)) ——
"
14,303,"@ String USERS BY_EMAILCACHE=""u... 275 -forEach(user -> { ma
"
90,328,"‘String USERS_BY_EMAIL.CACHE ="". 276 log.debug(""Deleting not activated for user {}"", user.getLogin() ee
"
91,329,"@Cacheable(cacheNames = USERS... | )s =
"
91,374,"@Cacheable(cacheNames = USERS... 977 userRepository.delete(user) ; ee Tuesday, December 10
"
65,400,"Sees ee) 572 this.clearUserCaches (user) ; a
"
91,416,"publiclist<UserDTO> tesToUseD... 3, a: om For eye.code@outlook.com
"
90,444,"uusersToUserDTOs(list<User> users) { eo #="" 05:07 PM
"
87,456,"return users.streamd 228 } ee °
"
91,484,"public List<User> userDTOsToUsem(.. 284 aoe has started the Live Share
"
65,505,"VY © UserServicejava src\main\java... (9) 282 Ne ee session
"
90,512,"Service class for managing... § X 283 * @return a list of all the authorities | =
"
82,549,"public class UserService { 284 */ = xa | gsimha 05:09 PM
"
91,574,"= Loggerfactorygettogger(Usaen.. 285] | 11 | ll has joined the Live Share
"
91,605,"Public UserService(UserRepository us... 236 public List<String> getAuthorities() { | session
"
91,628,"Page<UserDTO> getAliManagedUse.. 937 return authorityRepository.findAll().stream().map(Authority::getName) “Summ |
"
91,648,"* Not activated USES should be auto... -collect(Collectors.toList()); = Fi gsimha 05:17 PM
"
91,674,"public void removeNotActivatedUser... = . .
"
90,682,"eae Nanogen gett erica 288 } a has left the Live Share session |
"
90,710,"sce —
"
66,736,"Semimmeccme mq 222 private void clearUserCaches(User user) { i :
"
65,757,"Y © UsersWIControllerjava sre\ma. 4 291 Objects .requireNonNul] (cacheManager .getCache Message Live Share Chat
"
12,783,"& (Controller to authenticate: ee (UserRepository.USERS BY LOGIN CACHE)).evict(user.getLogin())5
"
66,811,"> © UserResourcejava src\main\j... 33) 292 Objects. requireNonNull(cacheManager .getCache
"
10,0,"XJ File Edit Selection View Go Debug Terminal Help ‘¢ UserServicejava -sales-app - Visual Studio Code - o x
"
13,38,"& SEARCH 0 S 8B _— © Gshierjava @ © UserServicejava @ nh Oo © Live Share Chat X oo
"
362,73,"> main > java > com > > > service > © UserService;
"
56,78,"y Uses eer Glee game OCU LU OC et Ona er eak ty"" cere Cea ar cero Gaye ile
"
13,96,"Pom Bs | | |: rg
"
292,128,"= ie ; ; na
"
5,123,"te so vests y 24 fice S : This is scheduled to get fired everyday, at 1:00 (am). == ,
"
65,158,"Y © CacheConfigurationjava src\.. a / aL
"
91,182,"mea. 27 @Scheduled(cron = ""0 0 1 * * 2"") =""
"
5,198,"Big repository LiseRepostory IEE ev. 272 public void removeNotActivatedUsers() { |
"
65,229,"Y_ © UserRepository,java src\main\... (6 273 userRepository eS
"
0,250,"ag String USERS BY LOGIN. CACHE=""u.. 274 - findAl ByAct ivatedIsFalseAndCreatedDateBefore(Instant.now().minus =~
"
90,279,"‘String USERS_BY_LOGIN_CACHE = “u... (3, ChronoUnit.DAYS)) ——
"
14,304,"@ String USERS BY_EMAIL.CACHE=""u.. 275 -forEach(user -> { =
"
90,328,"‘String USERS_BY_EMAIL.CACHE ="". 276 log.debug(""Deleting not activated for user {}"", user.getLogin() ee
"
91,352,"@Cacheable(cacheNames = USERS... 3 —
"
149,374,"ee = USERS. 977 userRepository.delete(user); ee Tuesday, December 10
"
106,400,"Levene ea) 572 this.clearUserCaches (user) ; a
"
82,417,"public List<UserDTO> usersToUserD... 90) ); Ss ""y' eye.code@outlook.com
"
90,430,"usersToUserDTOs(List<User> users) { 2 ie on 05:07 PM
"
82,457,"return users.stream(, 280 5 + i
"
91,482,"public List<User> userDTOsTollges(.. 281 — has started the Live Share
"
65,505,"VY © UserServicejava src\main\java... (9) 282 Ne ee session
"
90,516,"SlsaEo «(283 * @return a list of all the authorities a
"
82,551,"public class UserService { 284 *] = Fl gsimha 05:09 PM
"
91,578,"= LoggerFactorygetloggertUserSer.. 285] | | | has joined the Live Share
"
91,605,"Public UserService(UserRepository us... 236 public List<String> getAuthorities() { a session
"
91,628,"Page<UserDTO> getAliManagedUse.. 937 return authorityRepository.findAll().stream().map(Authority::getName) “Som |
"
189,648,"ig Ee -collect(Collectors.toList()); ——— gsimha 05:17 PM
"
91,669,"public void removeNotActivatedUser... Bae } = fins lof the Live Sh . |
"
1246,682,"eid jas 1@ Live Share session
"
90,702,"cacheManagergetCache(UserReposi. 90, — i
"
80,714,"cacheManager.getCache(UserReposi... . .
"
66,736,"ene eg) 292 private void clearUserCaches(User user) { &
"
65,753,"Y © UserwiControllerjava svn... @ 291 Objects. requireNonNull (cacheManager .getCache * Message Live Share Chat
"
12,783,"& Controller to authenticate users. (UserRepository.USERS BY LOGIN CACHE)).evict(user.getLogin()) 5
"
66,811,"> © UserResourcejava src\main\j... 33) 292 Objects. requireNonNull(cacheManager .getCache
"
10,2,"BF File Edit Selection View Go Debug Terminal Help @ UserService java - sales-app - Visual Studio Code = o x
"
13,38,"& SEARCH 0 S 8B _ © Gshierjava @ © UserServicejava @ ha « Live Share Chat X “
"
77,73,"= Kae 5? main > java > com > mycompany > myapp > service > © UserServicejava
"
351,92,"a eee SCL IG cee games SIA Tee Oe tac cmet Peaiey Gere Cem ayer Cay es i
"
0,89,"| Pp Replace BS 268 * <p> —
"
293,121,"o * This i i ; ee
"
7,125,"te oo seats na ee 269 : This is scheduled to get fired everyday, at 01:00 (am). Hes 4
"
65,158,"Y © CacheConfigurationjava src\... (2 210 / a.
"
91,182,"oonay sane Ee. 272 @Scheduled(cron = ""0 0 1 * * 2"") =:
"
12,202,"e repostonLiseRepesnoi MEE ev. 272 public void removeNotActivatedUsers() { ~
"
65,225,"V6 Usrkxostoyiaacveenin@ 273 userRepository ——
"
